Ref #,Title,Link,Type,FP Number
GCF/B.11/03/Corr.01,Consideration of accreditation proposals – Corrigendum,https://www.greenclimate.fund/document/gcf-b11-03-corr01,Action item,N/A
GCF/B.11/17,"Simplified processes for approval of proposals for certain activities, in particular small-scale activities",https://www.greenclimate.fund/document/gcf-b11-17,Action item,N/A
GCF/B.11/03/ADD.02,Consideration of accreditation proposals - Addendum,https://www.greenclimate.fund/document/gcf-b11-03-add02,Action item,N/A
GCF/B.11/03,Consideration of accreditation proposals,https://www.greenclimate.fund/document/gcf-b11-03,Action item,N/A
GCF/B.11/04,Consideration of funding proposals,https://www.greenclimate.fund/document/gcf-b11-04,Action item,N/A
GCF/B.12/05/Rev.01,Matters outstanding from previous Board meetings: Proposal from the Co-Chairs,https://www.greenclimate.fund/document/gcf-b12-05-rev01,Action item,N/A
GCF/B.12/04/Rev.01,Guidance from the Conference of Parties: Proposal from the Co-Chairs,https://www.greenclimate.fund/document/gcf-b12-04-rev01,Action item,N/A
GCF/B.12/03/Rev.01,2016 Work Plan of the Board: Proposal from the Co-Chairs,https://www.greenclimate.fund/document/gcf-b12-03-rev01,Action item,N/A
GCF/B.12/07,Consideration of Accreditation Proposals,https://www.greenclimate.fund/document/gcf-b12-07,Action item,N/A
GCF/B.11/04/ADD.05/REV.01,Funding proposal package for FP005,https://www.greenclimate.fund/document/gcf-b11-04-add05-rev01,Action item,FP005
GCF/B.11/04/ADD.01,Funding proposal package for FP001,https://www.greenclimate.fund/document/gcf-b11-04-add01,Action item,FP001
GCF/B.11/04/ADD.02,Funding proposal package for FP002,https://www.greenclimate.fund/document/gcf-b11-04-add02,Action item,FP002
GCF/B.11/04/ADD.03,Funding proposal package for FP003,https://www.greenclimate.fund/document/gcf-b11-04-add03,Action item,FP003
GCF/B.11/04/ADD.04,Funding proposal package for FP004,https://www.greenclimate.fund/document/gcf-b11-04-add04,Action item,FP004
GCF/B.11/04/ADD.06,Funding proposal package for FP006,https://www.greenclimate.fund/document/gcf-b11-04-add06,Action item,FP006
GCF/B.11/04/ADD.07,Funding proposal package for FP007,https://www.greenclimate.fund/document/gcf-b11-04-add07,Action item,FP007
GCF/B.11/04/ADD.08,Funding proposal package for FP008,https://www.greenclimate.fund/document/gcf-b11-04-add08,Action item,FP008
GCF/B.10/04,Applying Scale in the Assessment of Funding Proposals,https://www.greenclimate.fund/document/gcf-b10-04,Action item,N/A
GCF/B.10/03,Consideration of Accreditation Proposals,https://www.greenclimate.fund/document/gcf-b10-03,Action item,N/A
GCF/B.09/04,Consideration of Accreditation Proposals,https://www.greenclimate.fund/document/gcf-b09-04,Action item,N/A
GCF/B.08/22,"Simplified Processes for the Approval of Proposals for Certain Activities, in Particular Small-scale Activities",https://www.greenclimate.fund/document/gcf-b08-22,Action item,N/A
GCF/B.07/03,Initial Proposal Approval Process,https://www.greenclimate.fund/document/gcf-b07-03,Action item,N/A
